,id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
3801,1438878630432722953,1438878630432722953,2021-09-17 10:52:53 Eastern Daylight Time,2021-09-17,10:52:53,-400,331846684,stironda,STIRonda,,APPLE IPHONE 13 256GB PRODUCT RED  https://t.co/GV5k624MHI,en,[],['https://stironda.es/tienda/movilidad/telefonia/iphone/apple-iphone-13-256gb-product-red/'],[],0,0,0,[],[],https://twitter.com/STIRonda/status/1438878630432722953,False,,0,,,,,,,,[],,,,
3802,1438878629274992645,1438878629274992645,2021-09-17 10:52:52 Eastern Daylight Time,2021-09-17,10:52:52,-400,331846684,stironda,STIRonda,,APPLE IPHONE 13 256GB PINK  https://t.co/xkICaPvAW8,en,[],['https://stironda.es/tienda/movilidad/telefonia/iphone/apple-iphone-13-256gb-pink/'],[],0,0,0,[],[],https://twitter.com/STIRonda/status/1438878629274992645,False,,0,,,,,,,,[],,,,
3806,1438878536002113536,1438878536002113536,2021-09-17 10:52:30 Eastern Daylight Time,2021-09-17,10:52:30,-400,1175924500409593856,smilesarepretty,🌙ˎˊ˗ Stacey ⭑,,"Me yesterday: I’m definitely not getting the new iphone, I don’t even want it..  Me now: keeps clicking IPhone 13 in my upgrade option.",en,[],[],[],0,0,0,[],[],https://twitter.com/smilesarepretty/status/1438878536002113536,False,,0,,,,,,,,[],,,,
3807,1438878519749079044,1438691964883546112,2021-09-17 10:52:26 Eastern Daylight Time,2021-09-17,10:52:26,-400,1696564202,fan_of_ei,IG:Raunaq_Iglesias,,@iPhone_13_Pro I’m going to buy iphone 13 pro max. Because i have iphone 7 plus from last 4.5 years. And it will be huge up upgrade for me.. ❤️,en,[],[],[],0,0,2,[],[],https://twitter.com/Fan_of_EI/status/1438878519749079044,False,,0,,,,,,,,"[{'screen_name': 'iPhone_13_Pro', 'name': 'iPhone 13 Pro', 'id': '1432132948824842243'}]",,,,
3808,1438878491550883840,1438878491550883840,2021-09-17 10:52:20 Eastern Daylight Time,2021-09-17,10:52:20,-400,1271115094244507649,deepak88358749,News Dekho,,"iPhone 13 series pre-orders open today: Check price, features and expected delivery date  https://t.co/VT3BYQhksk",en,[],['https://www.dailyfreenews.xyz/2021/09/iphone-13-collection-pre-orders-open-at-this-time-examine-value-options-and-anticipated-supply-date.html'],[],0,0,0,[],[],https://twitter.com/Deepak88358749/status/1438878491550883840,False,,0,,,,,,,,[],,,,
3810,1438878475729866752,1438878475729866752,2021-09-17 10:52:16 Eastern Daylight Time,2021-09-17,10:52:16,-400,14151652,iphoneincanada,iPhone in Canada,,Image of iPhone 13 Packaging Shows Redesign to Eliminate Plastic Wrapping  https://t.co/yV8Yfo6ndZ,en,[],['https://www.iphoneincanada.ca/apple/image-of-iphone-13-packaging-shows-redesign-to-eliminate-plastic-wrapping/'],[],0,0,1,[],[],https://twitter.com/iPhoneinCanada/status/1438878475729866752,False,,0,,,,,,,,[],,,,
3811,1438878473574047744,1438878473574047744,2021-09-17 10:52:15 Eastern Daylight Time,2021-09-17,10:52:15,-400,627871752,squidler10tcles,Squidler ⁷ ₈🥂 She/They,,@Apple ain’t shit for not giving us pretty pinks and reds for the iPhone 13 pro max ಠ_ಠ   imma still buy it though.,en,[],[],[],0,0,0,[],[],https://twitter.com/Squidler10tcles/status/1438878473574047744,False,,0,,,,,,,,[],,,,
3813,1438878449884557312,1438878449884557312,2021-09-17 10:52:10 Eastern Daylight Time,2021-09-17,10:52:10,-400,1393188045273190400,ryujinsh1n,ryujinx,,when itzy karma hits it hits HARD. we’re getting apple collab and a Iphone. 13 Giveaway for midzy???? we seriously are winning,en,[],[],[],1,2,2,[],[],https://twitter.com/ryujinsh1n/status/1438878449884557312,False,,0,,,,,,,,[],,,,
3819,1438878398097473548,1438878398097473548,2021-09-17 10:51:57 Eastern Daylight Time,2021-09-17,10:51:57,-400,20729466,frakintosh,j❌y (class three astral projection),,"my sister upgraded her 11 (purple/128) to a 13 (pink/256) for $4.16 a month after the brinks truck of trade in value it gave her.  i'm not surprised to see last year's higher end phones get huge trade values, but the iPhone 11 is...not a new phone.  go now. get a phone.",en,[],[],[],0,0,1,[],[],https://twitter.com/frakintosh/status/1438878398097473548,False,https://twitter.com/film_girl/status/1438864182678523907,0,,,,,,,,[],,,,
3822,1438878379953033217,1438878379953033217,2021-09-17 10:51:53 Eastern Daylight Time,2021-09-17,10:51:53,-400,244589442,iariana_,o2.o2.21 🐣,,I’m trying to get the iPhone 13.,en,[],[],[],0,0,0,[],[],https://twitter.com/iAriana_/status/1438878379953033217,False,,0,,,,,,,,[],,,,
3823,1438878370834620420,1438878370834620420,2021-09-17 10:51:51 Eastern Daylight Time,2021-09-17,10:51:51,-400,1268860373249261569,swiftieinbos,Swifite in Boston,,Why is the iPhone 13 THE COLOR OF TAYLORS DRESS  https://t.co/HwOhgNu2Aq,en,[],[],['https://pbs.twimg.com/media/E_fsQCUXMAEzBEX.jpg'],0,0,0,[],[],https://twitter.com/swiftieinBos/status/1438878370834620420,False,,1,https://pbs.twimg.com/media/E_fsQCUXMAEzBEX.jpg,,,,,,,[],,,,
3824,1438878367592456200,1438878367592456200,2021-09-17 10:51:50 Eastern Daylight Time,2021-09-17,10:51:50,-400,331846684,stironda,STIRonda,,APPLE IPHONE 13 256GB STARLIGHT  https://t.co/ThbrVXrLYv,en,[],['https://stironda.es/tienda/movilidad/telefonia/iphone/apple-iphone-13-256gb-starlight/'],[],0,0,0,[],[],https://twitter.com/STIRonda/status/1438878367592456200,False,,0,,,,,,,,[],,,,
3825,1438878366006972425,1438878366006972425,2021-09-17 10:51:50 Eastern Daylight Time,2021-09-17,10:51:50,-400,331846684,stironda,STIRonda,,APPLE IPHONE 13 256GB MIDNIGHT  https://t.co/AgWXsazbGD,en,[],['https://stironda.es/tienda/movilidad/telefonia/iphone/apple-iphone-13-256gb-midnight/'],[],0,0,0,[],[],https://twitter.com/STIRonda/status/1438878366006972425,False,,0,,,,,,,,[],,,,
3826,1438878365382070273,1438878365382070273,2021-09-17 10:51:50 Eastern Daylight Time,2021-09-17,10:51:50,-400,331846684,stironda,STIRonda,,APPLE IPHONE 13 128GB BLUE  https://t.co/5y76mbzziN,en,[],['https://stironda.es/tienda/movilidad/telefonia/iphone/apple-iphone-13-128gb-blue/'],[],0,0,0,[],[],https://twitter.com/STIRonda/status/1438878365382070273,False,,0,,,,,,,,[],,,,
3827,1438878342086754311,1438878342086754311,2021-09-17 10:51:44 Eastern Daylight Time,2021-09-17,10:51:44,-400,1311317441016819712,nanacohakanai,Nanaco 👻👔 亡々子,,iPhone 13 has 5 circles on the back? iPhone 30 is gonna be a nightmare for tripophobic people jfc,en,[],[],[],0,0,7,[],[],https://twitter.com/NanacoHakanai/status/1438878342086754311,False,,0,,,,,,,,[],,,,
3830,1438878324613390344,1438878324613390344,2021-09-17 10:51:40 Eastern Daylight Time,2021-09-17,10:51:40,-400,2396906377,starh,Danny | Starh,,Just saying if you upgrade from an iPhone 12 to a 13 you are a whole dumbass,en,[],[],[],0,0,0,[],[],https://twitter.com/starh/status/1438878324613390344,False,,0,,,,,,,,[],,,,
3833,1438878296259772417,1438878296259772417,2021-09-17 10:51:33 Eastern Daylight Time,2021-09-17,10:51:33,-400,461768237,machashnews,MacHash,,iPhone Upgrade Program &amp; Apple Card causing iPhone 13 pre-order snags  https://t.co/ph0hbflfMY $AAPL  https://t.co/xVLRROUTf1,en,[],['http://dlvr.it/S7m8gX'],['https://pbs.twimg.com/media/E_fsL25VEAc080a.jpg'],0,0,2,[],['aapl'],https://twitter.com/MacHashNews/status/1438878296259772417,False,,1,https://pbs.twimg.com/media/E_fsL25VEAc080a.jpg,,,,,,,[],,,,
3838,1438878255638065154,1438876854262325251,2021-09-17 10:51:23 Eastern Daylight Time,2021-09-17,10:51:23,-400,23396911,diablohead,Ryan M,,@BigJon06 Do you enjoy paying top dollar for marginal yearly upgrades? then the iphone 13 is perfect for you!,en,[],[],[],0,0,0,[],[],https://twitter.com/diablohead/status/1438878255638065154,False,,0,,,,,,,,"[{'screen_name': 'BigJon06', 'name': 'Tempo | Big Jon™ 🎮 💪👑', 'id': '47000650'}]",,,,
3839,1438878250755756039,1438878250755756039,2021-09-17 10:51:22 Eastern Daylight Time,2021-09-17,10:51:22,-400,331846684,stironda,STIRonda,,APPLE IPHONE 13 128GB PRODUCT RED  https://t.co/SUjuGZi0Lz,en,[],['https://stironda.es/tienda/movilidad/telefonia/iphone/apple-iphone-13-128gb-product-red/'],[],0,0,0,[],[],https://twitter.com/STIRonda/status/1438878250755756039,False,,0,,,,,,,,[],,,,
3840,1438878249912733699,1438878249912733699,2021-09-17 10:51:22 Eastern Daylight Time,2021-09-17,10:51:22,-400,331846684,stironda,STIRonda,,APPLE IPHONE 13 128GB PINK  https://t.co/Eg4QUMgro1,en,[],['https://stironda.es/tienda/movilidad/telefonia/iphone/apple-iphone-13-128gb-pink/'],[],0,0,0,[],[],https://twitter.com/STIRonda/status/1438878249912733699,False,,0,,,,,,,,[],,,,
3841,1438878247622742017,1438878247622742017,2021-09-17 10:51:21 Eastern Daylight Time,2021-09-17,10:51:21,-400,331846684,stironda,STIRonda,,APPLE IPHONE 13 128GB STARLIGHT  https://t.co/u6KOTRsrnL,en,[],['https://stironda.es/tienda/movilidad/telefonia/iphone/apple-iphone-13-128gb-starlight/'],[],0,0,0,[],[],https://twitter.com/STIRonda/status/1438878247622742017,False,,0,,,,,,,,[],,,,
3842,1438878247576539139,1438878247576539139,2021-09-17 10:51:21 Eastern Daylight Time,2021-09-17,10:51:21,-400,331846684,stironda,STIRonda,,APPLE IPHONE 13 128GB MIDNIGHT  https://t.co/xDNZVETa8j,en,[],['https://stironda.es/tienda/movilidad/telefonia/iphone/apple-iphone-13-128gb-midnight/'],[],0,0,0,[],[],https://twitter.com/STIRonda/status/1438878247576539139,False,,0,,,,,,,,[],,,,
3843,1438878240022609921,1438878240022609921,2021-09-17 10:51:20 Eastern Daylight Time,2021-09-17,10:51:20,-400,33627808,beth_tonnerxo,Beth Tonner,,Is it bad that I actually wanna buy myself the iPhone 13 pro max 😞😂,en,[],[],[],0,0,0,[],[],https://twitter.com/beth_tonnerxo/status/1438878240022609921,False,,0,,,,,,,,[],,,,
3844,1438878224805769217,1438878224805769217,2021-09-17 10:51:16 Eastern Daylight Time,2021-09-17,10:51:16,-400,57611346,wowameowa,niamh harmon,,can someone please tell me the best iphone with best camera and battery life?!!! other than 13,en,[],[],[],2,0,0,[],[],https://twitter.com/wowameowa/status/1438878224805769217,False,,0,,,,,,,,[],,,,
3847,1438878178555092992,1438878178555092992,2021-09-17 10:51:05 Eastern Daylight Time,2021-09-17,10:51:05,-400,2525375635,vr_sam,Sam W [)-),,The iPhone 13 Pro Max is 7.65mm thick whereas the iPhone 12 Pro Max is 7.4mm… hope my case fits and 0.25mm doesn’t matter,en,[],[],[],1,0,0,[],[],https://twitter.com/vr_sam/status/1438878178555092992,False,,0,,,,,,,,[],,,,
3848,1438878168337813512,1438878168337813512,2021-09-17 10:51:03 Eastern Daylight Time,2021-09-17,10:51:03,-400,1123366721295982592,x1uminseok,𝘿𝙀𝙀 🌿,,Ordered the iPhone 13 🤪,en,[],[],[],0,0,0,[],[],https://twitter.com/x1uminseok/status/1438878168337813512,False,,0,,,,,,,,[],,,,
3849,1438878167821918219,1438878167821918219,2021-09-17 10:51:02 Eastern Daylight Time,2021-09-17,10:51:02,-400,4251048759,rioxadrianna,Rio,,Just preordered the iPhone 13 pro… capitalism got me again,en,[],[],[],1,0,8,[],[],https://twitter.com/rioxadrianna/status/1438878167821918219,False,,0,,,,,,,,[],,,,
3851,1438878161387786244,1438878161387786244,2021-09-17 10:51:01 Eastern Daylight Time,2021-09-17,10:51:01,-400,3819701,zdnet,ZDNet,,"Apple Card, why did you fail me on my iPhone 13 loan?  https://t.co/s1GNqiEBrR by @jperlow",en,"[{'screen_name': 'jperlow', 'name': 'jason perlow', 'id': '4400681'}]",['https://zd.net/3lyDePz'],[],1,0,2,[],[],https://twitter.com/ZDNet/status/1438878161387786244,False,,0,,,,,,,,[],,,,
3854,1438878136607911937,1438874502562205698,2021-09-17 10:50:55 Eastern Daylight Time,2021-09-17,10:50:55,-400,1436381589894836235,mikeuptonphoto,MIKΞ UPTON,,"@Felinedoggeous I'm very curious about the iPhone 13's macro capabilities. I'll be putting it through its paces later next week, hopefully.",en,[],[],[],1,0,1,[],[],https://twitter.com/MikeUptonPhoto/status/1438878136607911937,False,,0,,,,,,,,"[{'screen_name': 'Felinedoggeous', 'name': 'Jen 🐾 Animal Photographer', 'id': '1047914465302405120'}]",,,,
3855,1438878134053580800,1438878134053580800,2021-09-17 10:50:54 Eastern Daylight Time,2021-09-17,10:50:54,-400,2619066735,bjgraham1279,Brandon Graham 🇺🇸,,"@MikeSievert I would like to inform you that the customer service agent that helped me this morning, went beyond the call of duty to assist me ordering my new iPhone 13 pro and for reviewing my account. For that I like to thank you. @TMobile",en,"[{'screen_name': 'tmobile', 'name': 't-mobile', 'id': '17338082'}]",[],[],0,0,2,[],[],https://twitter.com/bjgraham1279/status/1438878134053580800,False,,0,,,,,,,,[],,,,
3856,1438878127174963202,1438878127174963202,2021-09-17 10:50:53 Eastern Daylight Time,2021-09-17,10:50:53,-400,1316421579161702402,solarpwrgolden,soph !! harry is my friend !!,,so we’re all in agreement that the pink iphone 13 is the equivalent to the purple iphone right so like all the gays will have the pink one???,en,[],[],[],0,0,0,[],[],https://twitter.com/solarpwrgolden/status/1438878127174963202,False,,0,,,,,,,,[],,,,
3860,1438878106639556610,1438878106639556610,2021-09-17 10:50:48 Eastern Daylight Time,2021-09-17,10:50:48,-400,316650427,staykushed23,DaJia Manuel,,"Fck that new iPhone 13, Gangsta Nikes wit ah Beeper 📟 @Gang51eJune",en,"[{'screen_name': 'gang51ejune', 'name': 'gang51e june', 'id': '730413316464476161'}]",[],[],0,3,1,[],[],https://twitter.com/sTayKushed23/status/1438878106639556610,False,,0,,,,,,,,[],,,,
3862,1438878099547041796,1438878099547041796,2021-09-17 10:50:46 Eastern Daylight Time,2021-09-17,10:50:46,-400,5801762,frosario,Frank Rosario,,Do I need the iPhone 13 Pro Max? No. Do I have it preordered for delivery next Friday? Absolutely.,en,[],[],[],0,0,0,[],[],https://twitter.com/FRosario/status/1438878099547041796,False,,0,,,,,,,,[],,,,
3863,1438878096933879811,1438837869985009670,2021-09-17 10:50:46 Eastern Daylight Time,2021-09-17,10:50:46,-400,1383825868275941383,gt97322191,Led Tasso,,"@dogor0184 @tomwarren Not to mention, the iPhone 13s has already showed signs of higher demand than the 12. So, the 13 series can end up selling 250 million units. Highest ever!!!",en,[],[],[],0,0,0,[],[],https://twitter.com/GT97322191/status/1438878096933879811,False,,0,,,,,,,,"[{'screen_name': 'dogor0184', 'name': 'Dogor', 'id': '160703336'}, {'screen_name': 'tomwarren', 'name': 'Tom Warren', 'id': '12273252'}]",,,,
3864,1438878079296884737,1438878079296884737,2021-09-17 10:50:41 Eastern Daylight Time,2021-09-17,10:50:41,-400,1373133439361245185,indianewscart1,India News Cart,,Should You Buy the iPhone 13 or Just Go With Last Year’s iPhone 12? -India News Cart  https://t.co/UiAMuvQPLA,en,[],['https://indianewscart.com/should-you-buy-the-iphone-13-or-just-go-with-last-years-iphone-12-india-news-cart/'],[],0,0,0,[],[],https://twitter.com/IndiaNewsCart1/status/1438878079296884737,False,,0,,,,,,,,[],,,,
3866,1438878054760296455,1438860080095563784,2021-09-17 10:50:35 Eastern Daylight Time,2021-09-17,10:50:35,-400,1618896757,smartimus_prime,Smartimus_ Prime,,@NortFX @KozukiJidono Well click your iPhone 13 and tap 5G ya mongol 😂,en,[],[],[],1,0,1,[],[],https://twitter.com/Smartimus_Prime/status/1438878054760296455,False,,0,,,,,,,,"[{'screen_name': 'NortFX', 'name': 'Nort', 'id': '557936693'}, {'screen_name': 'KozukiJidono', 'name': 'Jidono 👺#HIVESZN🐝', 'id': '2275277475'}]",,,,
3867,1438878045981511685,1438878045981511685,2021-09-17 10:50:33 Eastern Daylight Time,2021-09-17,10:50:33,-400,184454590,ryanread678,Ryan Read,,So hands up anyone ever got there pre order in for the new iPhone 13 and 13 pro max I did was in and out in seconds I’m picking up Saturday 25th try and avoid the Rush 😂😂😂,en,[],[],[],2,0,0,[],[],https://twitter.com/ryanread678/status/1438878045981511685,False,,0,,,,,,,,[],,,,
3868,1438878045784330242,1438878045784330242,2021-09-17 10:50:33 Eastern Daylight Time,2021-09-17,10:50:33,-400,1096278088000761856,tomshen1234,Tom Shen,,Got iPhone 13 Pro in Sierra Blue. The Apple Store website is super slow today compared to previously.,en,[],[],[],0,0,0,[],[],https://twitter.com/TomShen1234/status/1438878045784330242,False,,0,,,,,,,,[],,,,
3869,1438878043741642752,1438878043741642752,2021-09-17 10:50:33 Eastern Daylight Time,2021-09-17,10:50:33,-400,630231065,gngraphicnews,Graphic News,,"iPhone 13 aims to regain ground in global smartphone market: September 17, 2021 -- @Apple #Iphone13 With preorders newly opened for the iPhone 13, Apple is looking to bolster production after recent Covid-19 manufacturing woes in Southeast Asia saw it…  https://t.co/bQQN8ht3WV  https://t.co/Nl14oWGCSW",en,"[{'screen_name': 'apple', 'name': 'apple', 'id': '380749300'}]",['http://dlvr.it/S7m8TD'],['https://pbs.twimg.com/media/E_fr9KzVcAQ2hT_.jpg'],0,0,0,['iphone13'],[],https://twitter.com/GNgraphicnews/status/1438878043741642752,False,,1,https://pbs.twimg.com/media/E_fr9KzVcAQ2hT_.jpg,,,,,,,[],,,,
3870,1438878042743525376,1438878042743525376,2021-09-17 10:50:33 Eastern Daylight Time,2021-09-17,10:50:33,-400,247930795,officialhe3b,HE3B,,I can’t believe @EE and the terrible deal they did for me on the iPhone 13 pro max as an upgrading customer I think it’s time to switch over to another provider,en,"[{'screen_name': 'ee', 'name': 'ee', 'id': '7117212'}]",[],[],1,0,0,[],[],https://twitter.com/Officialhe3b/status/1438878042743525376,False,,0,,,,,,,,[],,,,
3872,1438878031188271109,1438878031188271109,2021-09-17 10:50:30 Eastern Daylight Time,2021-09-17,10:50:30,-400,1105322139589201921,ben_banim,Mar•Cel,,Iphone 13 secured,en,[],[],[],0,0,0,[],[],https://twitter.com/ben_banim/status/1438878031188271109,False,,0,,,,,,,,[],,,,
3873,1438878017636478986,1438872872273993734,2021-09-17 10:50:27 Eastern Daylight Time,2021-09-17,10:50:27,-400,1260781197874982914,techent03191442,Tech enthusiast,,@finologyticker Buying an iphone 13 pro max,en,[],[],[],0,0,0,[],[],https://twitter.com/Techent03191442/status/1438878017636478986,False,,0,,,,,,,,"[{'screen_name': 'finologyticker', 'name': 'ticker By Finology', 'id': '1240212274553348101'}]",,,,
3875,1438878011177140225,1438878011177140225,2021-09-17 10:50:25 Eastern Daylight Time,2021-09-17,10:50:25,-400,2292260532,syaraxoxo,syara.s,,1800$ on IPHONE 13 pro max LIKE MY GAJI ALREADY,en,[],[],[],0,0,0,[],[],https://twitter.com/syaraxoxo/status/1438878011177140225,False,,0,,,,,,,,[],,,,
3876,1438878003396808707,1438878003396808707,2021-09-17 10:50:23 Eastern Daylight Time,2021-09-17,10:50:23,-400,42916779,_rjh94,rj ✨,,thinking about preordering the iphone 13 pro max 😭😭😭,en,[],[],[],1,0,0,[],[],https://twitter.com/_rjh94/status/1438878003396808707,False,,0,,,,,,,,[],,,,
3878,1438877990755225606,1438877990755225606,2021-09-17 10:50:20 Eastern Daylight Time,2021-09-17,10:50:20,-400,1422509654903566337,kurgriff,مايا 1y3m,,"I bought the pink iPhone 13, pls pray for my bank account it'll be suffering.",en,[],[],[],0,0,1,[],[],https://twitter.com/kurgriff/status/1438877990755225606,False,,0,,,,,,,,[],,,,
3879,1438877985768157184,1438877985768157184,2021-09-17 10:50:19 Eastern Daylight Time,2021-09-17,10:50:19,-400,1120032125443551232,lulkihyaa,MK.👅,,I want that iPhone 13,en,[],[],[],0,0,0,[],[],https://twitter.com/lulkihyaa/status/1438877985768157184,False,,0,,,,,,,,[],,,,
3880,1438877972795174914,1438877972795174914,2021-09-17 10:50:16 Eastern Daylight Time,2021-09-17,10:50:16,-400,1003226935659409408,paritoshtechni1,paritoshtechnical.techno,,"👍 on @YouTube: Cheapest iPhone 13 Pre Order, Samsung Biggest Tab, Foldable TV, Realme Narzo 50, Galaxy A73 OIS  https://t.co/rSmzBWTE3R",en,"[{'screen_name': 'youtube', 'name': 'youtube', 'id': '10228272'}]",['https://www.youtube.com/watch?v=nVnRnkek38o'],[],0,0,0,[],[],https://twitter.com/paritoshtechni1/status/1438877972795174914,False,,0,,,,,,,,[],,,,
3881,1438877948476542984,1438877948476542984,2021-09-17 10:50:10 Eastern Daylight Time,2021-09-17,10:50:10,-400,1101936632763215872,teesopetty,𝚂𝚒𝚙 𝚘𝚏 𝚃𝚎𝚎🥂,,No car &amp; you ordering iphone 13? lmaoooo ise only could smh,en,[],[],[],0,0,1,[],[],https://twitter.com/teesopetty/status/1438877948476542984,False,,0,,,,,,,,[],,,,
3882,1438877943057506304,1438877943057506304,2021-09-17 10:50:09 Eastern Daylight Time,2021-09-17,10:50:09,-400,1416176913085837315,beardsmith_nft,beardsmith.eth 🏴‍☠️🪦,,Yes my iphone 13 pro max was just pre ordered…,en,[],[],[],2,0,10,[],[],https://twitter.com/Beardsmith_NFT/status/1438877943057506304,False,,0,,,,,,,,[],,,,
3886,1438877883829731328,1438877883829731328,2021-09-17 10:49:55 Eastern Daylight Time,2021-09-17,10:49:55,-400,571149683,clourosa,Cristina Lourosa,,Not sure if it’s time to upgrade your old iPhone? Confused by all the iPhone 13 options? This chatbot can help you decide whether to get Apple's latest—and which model is best for you.  https://t.co/MCXrJtWVE6 via @WSJ,en,"[{'screen_name': 'wsj', 'name': 'the wall street journal', 'id': '3108351'}]",['https://www.wsj.com/articles/should-you-buy-an-iphone-13-check-your-current-phoneand-pick-the-best-upgrade-11631879793?st=2558zmaop6j1031&reflink=desktopwebshare_twitter'],[],0,0,0,[],[],https://twitter.com/CLourosa/status/1438877883829731328,False,,0,,,,,,,,[],,,,
3891,1438877852389179393,1438877852389179393,2021-09-17 10:49:47 Eastern Daylight Time,2021-09-17,10:49:47,-400,1393188045273190400,ryujinsh1n,ryujinx,,who's excited for Iphone 13?  ITZY X APPLE COLLAB  #ITZY @ITZYofficial @Apple,en,"[{'screen_name': 'itzyofficial', 'name': 'itzy', 'id': '1062578718214770688'}, {'screen_name': 'apple', 'name': 'apple', 'id': '380749300'}]",[],[],2,3,2,['itzy'],[],https://twitter.com/ryujinsh1n/status/1438877852389179393,False,,0,,,,,,,,[],,,,
3893,1438877814825099271,1438877814825099271,2021-09-17 10:49:38 Eastern Daylight Time,2021-09-17,10:49:38,-400,340616323,ayitsangel_,Angel. 🦋,,Lord please be with me today. Let one more person raise their voice about a mf iPhone 13 and ima show them why I’m my momma daughter.,en,[],[],[],0,0,0,[],[],https://twitter.com/ayitsangel_/status/1438877814825099271,False,,0,,,,,,,,[],,,,
3894,1438877788891594755,1438873294053253120,2021-09-17 10:49:32 Eastern Daylight Time,2021-09-17,10:49:32,-400,29262768,vader317,Reechor,,"@UnboxTherapy @latercase With the iPhone 13 being such a small upgrade from last year, i think @Google is well positioned to sell a ton of the Pixel 6! Unlocked version here i come.",en,"[{'screen_name': 'google', 'name': 'google', 'id': '20536157'}]",[],[],0,0,7,[],[],https://twitter.com/vader317/status/1438877788891594755,False,,0,,,,,,,,"[{'screen_name': 'UnboxTherapy', 'name': 'Unbox Therapy', 'id': '239672340'}, {'screen_name': 'latercase', 'name': 'Latercase', 'id': '1173046091488608257'}]",,,,
3895,1438877785934737408,1438877785934737408,2021-09-17 10:49:31 Eastern Daylight Time,2021-09-17,10:49:31,-400,439707751,louuuisse,OhhMyLouisee,,Someone taxes for 4 iPhone 13 pro and maxes was $500 lmaoo no ma’am,en,[],[],[],0,0,0,[],[],https://twitter.com/Louuuisse/status/1438877785934737408,False,,0,,,,,,,,[],,,,
3896,1438877735925936133,1438877735925936133,2021-09-17 10:49:19 Eastern Daylight Time,2021-09-17,10:49:19,-400,1401829724888846340,thesks24,Sks,,"Just days before Apple unveils the iPhone 13, Jon Prosser has leaked the alleged iPhone 14 Pro design. Prosser reports that the iPhone 14 Pro will not have a notch (instead a hole punch cutout for the camera), thicker chassis, no camera bump, titanium frame, round volume buttons.  https://t.co/NLn8TcWm8l",en,[],[],['https://pbs.twimg.com/media/E_frrOEVQAYncVO.jpg'],0,0,0,[],[],https://twitter.com/thesks24/status/1438877735925936133,False,,1,https://pbs.twimg.com/media/E_frrOEVQAYncVO.jpg,,,,,,,[],,,,
3899,1438877692963790849,1438877692963790849,2021-09-17 10:49:09 Eastern Daylight Time,2021-09-17,10:49:09,-400,15944436,9to5mac,9to5Mac.com,,"9to5Mac Happy Hour 347: iPhone 13, iPad mini, and Apple Watch Series 7 first impressions  https://t.co/8UcXZHgxy1 with @apollozac and @bzamayo   Sponsored by @rayconglobal @DigiDNA @betterhelp",en,"[{'screen_name': 'apollozac', 'name': 'zac hall', 'id': '20966075'}, {'screen_name': 'bzamayo', 'name': 'benjamin mayo', 'id': '167398227'}, {'screen_name': 'rayconglobal', 'name': 'raycon', 'id': '4885514206'}, {'screen_name': 'digidna', 'name': 'imazing', 'id': '75326962'}, {'screen_name': 'betterhelp', 'name': 'betterhelp', 'id': '1470241436'}]",['https://9to5mac.com/2021/09/17/9to5mac-happy-hour-347-iphone-13-ipad-mini-and-apple-watch-series-7-first-impressions/'],[],0,3,33,[],[],https://twitter.com/9to5mac/status/1438877692963790849,False,,0,,,,,,,,[],,,,
3903,1438877668175491073,1438863322175229957,2021-09-17 10:49:03 Eastern Daylight Time,2021-09-17,10:49:03,-400,707415461886091264,perryraskin,Perry Raskin,,"@DrewsterBenson Yeah I’m aware Verizon has the coverage that we can’t argue with. They just take so much advantage of it, it’s insane. The iPhone 12 &amp; 13 “upgrade promo” is the perfect example.",en,[],[],[],2,0,1,[],[],https://twitter.com/perryraskin/status/1438877668175491073,False,,0,,,,,,,,"[{'screen_name': 'DrewsterBenson', 'name': 'Drew Benson', 'id': '2506813148'}]",,,,
3904,1438877664497000456,1438868281507684366,2021-09-17 10:49:02 Eastern Daylight Time,2021-09-17,10:49:02,-400,2345475192,jonasclindgren,jonas lindgren,,@jamesthomson iPhone 13 PRO silver 128gb. Was thinking about 256 for ProRes 4K but realized I don’t really need it so settled for 128,en,[],[],[],0,0,1,[],[],https://twitter.com/jonasclindgren/status/1438877664497000456,False,,0,,,,,,,,"[{'screen_name': 'jamesthomson', 'name': 'James Thomson', 'id': '14169916'}]",,,,
3905,1438877642460180481,1438877642460180481,2021-09-17 10:48:57 Eastern Daylight Time,2021-09-17,10:48:57,-400,1116453864528654336,signclock2,SignClock control del tiempo,,"iPhone 13, iPad Mini y Apple Watch Series 7 🎯  P…:  https://t.co/9684Ddw8kB",en,[],['https://youtu.be/TiA-717gr6o'],[],0,0,0,[],[],https://twitter.com/signclock2/status/1438877642460180481,False,,0,,,,,,,,[],,,,
3909,1438877593063682054,1438877593063682054,2021-09-17 10:48:45 Eastern Daylight Time,2021-09-17,10:48:45,-400,1159582811168231425,_skyrawr_,Skylar2.0⁷ 🌸 || Comms OPEN 2/4,,The new iPad mini looks sexy af quq And that pink iPhone 13 is too DIE FOR AAAAAAA,en,[],[],[],0,0,1,[],[],https://twitter.com/_skyrawr_/status/1438877593063682054,False,,0,,,,,,,,[],,,,
